Region;Subregion;Country;Indicator;Year;Source;download;Icon;Homicide filtered by Indicator;Nombre d'enregistrements;value
Africa;Eastern Africa;Réunion;Homicide count;2004;NP;;;;1;23
Africa;Eastern Africa;Malawi;Homicide rate;2004;NP;;;3,3;1;3,3
Africa;Eastern Africa;Réunion;Homicide rate;2004;NP;;;2,9;1;2,9
Africa;Eastern Africa;Mozambique;Homicide count;2004;WHO;;;;1;1130
Africa;Eastern Africa;Zimbabwe;Homicide count;2004;WHO;;;;1;1356
Africa;Eastern Africa;Mozambique;Homicide rate;2004;WHO;;;5,7;1;5,7
Africa;Eastern Africa;Zimbabwe;Homicide rate;2004;WHO;;;11,3;1;11,3
Africa;Eastern Africa;Kenya;Homicide count;2005;CTS;;;;1;1084
Africa;Eastern Africa;Mauritius;Homicide count;2005;CTS;;;;1;37
Africa;Eastern Africa;Uganda;Homicide count;2005;CTS;;;;1;2492
Africa;Eastern Africa;Kenya;Homicide rate;2005;CTS;;;3,0;1;3
Africa;Eastern Africa;Mauritius;Homicide rate;2005;CTS;;;3,0;1;3
Africa;Eastern Africa;Uganda;Homicide rate;2005;CTS;;;9,0;1;9
Africa;Eastern Africa;Malawi;Homicide count;2005;NP;;;;1;200
Africa;Eastern Africa;Réunion;Homicide count;2005;NP;;;;1;25
Africa;Eastern Africa;Malawi;Homicide rate;2005;NP;;;1,6;1;1,6
Africa;Eastern Africa;Réunion;Homicide rate;2005;NP;;;3,2;1;3,2
Africa;Eastern Africa;Mozambique;Homicide count;2005;WHO;;;;1;1089
Africa;Eastern Africa;Zimbabwe;Homicide count;2005;WHO;;;;1;1350
Africa;Eastern Africa;Mozambique;Homicide rate;2005;WHO;;;5,3;1;5,3
Africa;Eastern Africa;Zimbabwe;Homicide rate;2005;WHO;;;11,2;1;11,2
Africa;Eastern Africa;Kenya;Homicide count;2006;CTS;;;;1;1106
Africa;Eastern Africa;Mauritius;Homicide count;2006;CTS;;;;1;50
Africa;Eastern Africa;Uganda;Homicide count;2006;CTS;;;;1;2696
Africa;Eastern Africa;Kenya;Homicide rate;2006;CTS;;;2,9;1;2,9
Africa;Eastern Africa;Mauritius;Homicide rate;2006;CTS;;;4,1;1;4,1
Africa;Eastern Africa;Uganda;Homicide rate;2006;CTS;;;9,4;1;9,4
Africa;Eastern Africa;Malawi;Homicide count;2006;NP;;;;1;821
Africa;Eastern Africa;Réunion;Homicide count;2006;NP;;;;1;19
Africa;Eastern Africa;Malawi;Homicide rate;2006;NP;;;6,3;1;6,3
Africa;Eastern Africa;Réunion;Homicide rate;2006;NP;;;2,4;1;2,4
Africa;Eastern Africa;Rwanda;Homicide count;2006;NSO;;;;1;319
Africa;Eastern Africa;Seychelles;Homicide count;2006;NSO;;;;1;9
Africa;Eastern Africa;Rwanda;Homicide rate;2006;NSO;;;3,5;1;3,5
Africa;Eastern Africa;Seychelles;Homicide rate;2006;NSO;;;10,1;1;10,1
Africa;Eastern Africa;Mozambique;Homicide count;2006;WHO;;;;1;894
Africa;Eastern Africa;Zimbabwe;Homicide count;2006;WHO;;;;1;1072
Africa;Eastern Africa;Mozambique;Homicide rate;2006;WHO;;;4,2;1;4,2
Africa;Eastern Africa;Zimbabwe;Homicide rate;2006;WHO;;;8,8;1;8,8
Africa;Eastern Africa;Kenya;Homicide count;2007;CTS;;;;1;1102
Africa;Eastern Africa;Mauritius;Homicide count;2007;CTS;;;;1;45
Africa;Eastern Africa;Uganda;Homicide count;2007;CTS;;;;1;2645
Africa;Eastern Africa;Kenya;Homicide rate;2007;CTS;;;2,8;1;2,8
Africa;Eastern Africa;Mauritius;Homicide rate;2007;CTS;;;3,6;1;3,6
Africa;Eastern Africa;Uganda;Homicide rate;2007;CTS;;;9,0;1;9
Africa;Eastern Africa;Malawi;Homicide count;2007;NP;;;;1;690
Africa;Eastern Africa;Mayotte;Homicide count;2007;NP;;;;1;27
Africa;Eastern Africa;Réunion;Homicide count;2007;NP;;;;1;24
Africa;Eastern Africa;Malawi;Homicide rate;2007;NP;;;5,2;1;5,2
Africa;Eastern Africa;Mayotte;Homicide rate;2007;NP;;;14,2;1;14,2
Africa;Eastern Africa;Réunion;Homicide rate;2007;NP;;;3,0;1;3
Africa;Eastern Africa;Rwanda;Homicide count;2007;NSO;;;;1;268
Africa;Eastern Africa;Seychelles;Homicide count;2007;NSO;;;;1;8
Africa;Eastern Africa;Rwanda;Homicide rate;2007;NSO;;;2,9;1;2,9
Africa;Eastern Africa;Seychelles;Homicide rate;2007;NSO;;;8,9;1;8,9
Africa;Eastern Africa;Mozambique;Homicide count;2007;WHO;;;;1;849
Africa;Eastern Africa;Mozambique;Homicide rate;2007;WHO;;;3,9;1;3,9
Africa;Eastern Africa;Burundi;Homicide count;2008;CTS;;;;1;341
Africa;Eastern Africa;Kenya;Homicide count;2008;CTS;;;;1;1215
Africa;Eastern Africa;Mauritius;Homicide count;2008;CTS;;;;1;48
Africa;Eastern Africa;Uganda;Homicide count;2008;CTS;;;;1;2793
Africa;Eastern Africa;Burundi;Homicide rate;2008;CTS;;;4,2;1;4,2
Africa;Eastern Africa;Kenya;Homicide rate;2008;CTS;;;3,1;1;3,1
Africa;Eastern Africa;Mauritius;Homicide rate;2008;CTS;;;3,9;1;3,9
Africa;Eastern Africa;Uganda;Homicide rate;2008;CTS;;;9,2;1;9,2
Africa;Eastern Africa;Malawi;Homicide count;2008;NP;;;;1;780
Africa;Eastern Africa;Mayotte;Homicide count;2008;NP;;;;1;5
Africa;Eastern Africa;Réunion;Homicide count;2008;NP;;;;1;18
Africa;Eastern Africa;Malawi;Homicide rate;2008;NP;;;5,7;1;5,7
Africa;Eastern Africa;Mayotte;Homicide rate;2008;NP;;;2,5;1;2,5
Africa;Eastern Africa;Réunion;Homicide rate;2008;NP;;;2,2;1;2,2
Africa;Eastern Africa;Rwanda;Homicide count;2008;NSO;;;;1;144
Africa;Eastern Africa;Seychelles;Homicide count;2008;NSO;;;;1;6
Africa;Eastern Africa;Rwanda;Homicide rate;2008;NSO;;;1,5;1;1,5
Africa;Eastern Africa;Seychelles;Homicide rate;2008;NSO;;;6,6;1;6,6
Africa;Eastern Africa;Mozambique;Homicide count;2008;WHO;;;;1;995
Africa;Eastern Africa;Zambia;Homicide count;2008;WHO;;;;1;694
Africa;Eastern Africa;Mozambique;Homicide rate;2008;WHO;;;4,5;1;4,5
Africa;Eastern Africa;Zambia;Homicide rate;2008;WHO;;;5,4;1;5,4
Africa;Eastern Africa;Burundi;Homicide count;2009;CTS;;;;1;376
Africa;Eastern Africa;Kenya;Homicide count;2009;CTS;;;;1;1907
Africa;Eastern Africa;Mauritius;Homicide count;2009;CTS;;;;1;38
Africa;Eastern Africa;Burundi;Homicide rate;2009;CTS;;;4,5;1;4,5
Africa;Eastern Africa;Kenya;Homicide rate;2009;CTS;;;4,7;1;4,7
Africa;Eastern Africa;Mauritius;Homicide rate;2009;CTS;;;3,1;1;3,1
Africa;Eastern Africa;Malawi;Homicide count;2009;NP;;;;1;320
Africa;Eastern Africa;Mayotte;Homicide count;2009;NP;;;;1;12
Africa;Eastern Africa;Réunion;Homicide count;2009;NP;;;;1;15
Africa;Eastern Africa;Uganda;Homicide count;2009;NP;;;;1;3233
Africa;Eastern Africa;Malawi;Homicide rate;2009;NP;;;2,3;1;2,3
Africa;Eastern Africa;Mayotte;Homicide rate;2009;NP;;;5,9;1;5,9
Africa;Eastern Africa;Réunion;Homicide rate;2009;NP;;;1,8;1;1,8
Africa;Eastern Africa;Uganda;Homicide rate;2009;NP;;;10,3;1;10,3
Africa;Eastern Africa;Seychelles;Homicide count;2009;NSO;;;;1;14
Africa;Eastern Africa;Seychelles;Homicide rate;2009;NSO;;;15,4;1;15,4
Africa;Eastern Africa;Mozambique;Homicide count;2009;WHO;;;;1;823
Africa;Eastern Africa;Zambia;Homicide count;2009;WHO;;;;1;812
Africa;Eastern Africa;Mozambique;Homicide rate;2009;WHO;;;3,6;1;3,6
Africa;Eastern Africa;Zambia;Homicide rate;2009;WHO;;;6,1;1;6,1
Africa;Eastern Africa;Burundi;Homicide count;2010;CTS;;;;1;347
Africa;Eastern Africa;Kenya;Homicide count;2010;CTS;;;;1;1926
Africa;Eastern Africa;Mauritius;Homicide count;2010;CTS;;;;1;33
Africa;Eastern Africa;Uganda;Homicide count;2010;CTS;;;;1;3160
Africa;Eastern Africa;United Republic of Tanzania;Homicide count;2010;CTS;;;;1;3888
Africa;Eastern Africa;Burundi;Homicide rate;2010;CTS;;;4,0;1;4
Africa;Eastern Africa;Kenya;Homicide rate;2010;CTS;;;4,6;1;4,6
Africa;Eastern Africa;Mauritius;Homicide rate;2010;CTS;;;2,6;1;2,6
Africa;Eastern Africa;Uganda;Homicide rate;2010;CTS;;;9,7;1;9,7
Africa;Eastern Africa;United Republic of Tanzania;Homicide rate;2010;CTS;;;8,8;1;8,8
Africa;Eastern Africa;Malawi;Homicide count;2010;NP;;;;1;520
Africa;Eastern Africa;Malawi;Homicide rate;2010;NP;;;3,6;1;3,6
Africa;Eastern Africa;Rwanda;Homicide count;2010;NSO;;;;1;291
Africa;Eastern Africa;Seychelles;Homicide count;2010;NSO;;;;1;9
Africa;Eastern Africa;Rwanda;Homicide rate;2010;NSO;;;2,9;1;2,9
Africa;Eastern Africa;Seychelles;Homicide rate;2010;NSO;;;9,9;1;9,9
Africa;Eastern Africa;Mozambique;Homicide count;2010;WHO;;;;1;875
Africa;Eastern Africa;Zambia;Homicide count;2010;WHO;;;;1;814
Africa;Eastern Africa;Zimbabwe;Homicide count;2010;WHO;;;;1;711
Africa;Eastern Africa;Mozambique;Homicide rate;2010;WHO;;;3,7;1;3,7
Africa;Eastern Africa;Zambia;Homicide rate;2010;WHO;;;6,0;1;6
Africa;Eastern Africa;Zimbabwe;Homicide rate;2010;WHO;;;5,6;1;5,6
Africa;Eastern Africa;Burundi;Homicide count;2011;CTS;;;;1;349
Africa;Eastern Africa;Kenya;Homicide count;2011;CTS;;;;1;2271
Africa;Eastern Africa;Uganda;Homicide count;2011;CTS;;;;1;3753
Africa;Eastern Africa;United Republic of Tanzania;Homicide count;2011;CTS;;;;1;4149
Africa;Eastern Africa;Burundi;Homicide rate;2011;CTS;;;3,9;1;3,9
Africa;Eastern Africa;Kenya;Homicide rate;2011;CTS;;;5,3;1;5,3
Africa;Eastern Africa;Uganda;Homicide rate;2011;CTS;;;11,2;1;11,2
Africa;Eastern Africa;United Republic of Tanzania;Homicide rate;2011;CTS;;;9,1;1;9,1
Africa;Eastern Africa;Malawi;Homicide count;2011;NP;;;;1;343
Africa;Eastern Africa;Zambia;Homicide count;2011;NP;;;;1;863
Africa;Eastern Africa;Malawi;Homicide rate;2011;NP;;;2,3;1;2,3
Africa;Eastern Africa;Zambia;Homicide rate;2011;NP;;;6,2;1;6,2
Africa;Eastern Africa;Mauritius;Homicide count;2011;NSO;;;;1;32
Africa;Eastern Africa;Seychelles;Homicide count;2011;NSO;;;;1;16
Africa;Eastern Africa;Mauritius;Homicide rate;2011;NSO;;;2,6;1;2,6
Africa;Eastern Africa;Seychelles;Homicide rate;2011;NSO;;;17,4;1;17,4
Africa;Eastern Africa;Mozambique;Homicide count;2011;SDG;;;;1;849
Africa;Eastern Africa;Mozambique;Homicide rate;2011;SDG;;;3,5;1;3,5
Africa;Eastern Africa;Kenya;Homicide count;2012;CTS;;;;1;2374
Africa;Eastern Africa;Uganda;Homicide count;2012;CTS;;;;1;4066
Africa;Eastern Africa;United Republic of Tanzania;Homicide count;2012;CTS;;;;1;4092
Africa;Eastern Africa;Kenya;Homicide rate;2012;CTS;;;5,4;1;5,4
Africa;Eastern Africa;Uganda;Homicide rate;2012;CTS;;;11,8;1;11,8
Africa;Eastern Africa;United Republic of Tanzania;Homicide rate;2012;CTS;;;8,7;1;8,7
Africa;Eastern Africa;Ethiopia;Homicide count;2012;GOV Adjusted;;;;1;8153
Africa;Eastern Africa;Ethiopia;Homicide rate;2012;GOV Adjusted;;;8,8;1;8,8
Africa;Eastern Africa;Malawi;Homicide count;2012;NP;;;;1;279
Africa;Eastern Africa;South Sudan;Homicide count;2012;NP;;;;1;1504
Africa;Eastern Africa;Zambia;Homicide count;2012;NP;;;;1;885
Africa;Eastern Africa;Malawi;Homicide rate;2012;NP;;;1,8;1;1,8
Africa;Eastern Africa;South Sudan;Homicide rate;2012;NP;;;14,9;1;14,9
Africa;Eastern Africa;Zambia;Homicide rate;2012;NP;;;6,1;1;6,1
Africa;Eastern Africa;Mauritius;Homicide count;2012;NSO;;;;1;28
Africa;Eastern Africa;Rwanda;Homicide count;2012;NSO;;;;1;256
Africa;Eastern Africa;Seychelles;Homicide count;2012;NSO;;;;1;4
Africa;Eastern Africa;Mauritius;Homicide rate;2012;NSO;;;2,2;1;2,2
Africa;Eastern Africa;Rwanda;Homicide rate;2012;NSO;;;2,4;1;2,4
Africa;Eastern Africa;Seychelles;Homicide rate;2012;NSO;;;4,3;1;4,3
Africa;Eastern Africa;Burundi;Homicide count;2012;SDG;;;;1;500
Africa;Eastern Africa;Burundi;Homicide rate;2012;SDG;;;5,4;1;5,4
Africa;Eastern Africa;Zimbabwe;Homicide count;2012;WHO;;;;1;981
Africa;Eastern Africa;Zimbabwe;Homicide rate;2012;WHO;;;7,5;1;7,5
Africa;Eastern Africa;Kenya;Homicide count;2013;CTS;;;;1;2450
Africa;Eastern Africa;Uganda;Homicide count;2013;CTS;;;;1;3857
Africa;Eastern Africa;United Republic of Tanzania;Homicide count;2013;CTS;;;;1;3697
Africa;Eastern Africa;Kenya;Homicide rate;2013;CTS;;;5,4;1;5,4
Africa;Eastern Africa;Uganda;Homicide rate;2013;CTS;;;10,8;1;10,8
Africa;Eastern Africa;United Republic of Tanzania;Homicide rate;2013;CTS;;;7,6;1;7,6
Africa;Eastern Africa;Zambia;Homicide count;2013;NP;;;;1;867
Africa;Eastern Africa;Zambia;Homicide rate;2013;NP;;;5,8;1;5,8
Africa;Eastern Africa;Mauritius;Homicide count;2013;NSO;;;;1;35
Africa;Eastern Africa;Rwanda;Homicide count;2013;NSO;;;;1;359
Africa;Eastern Africa;Seychelles;Homicide count;2013;NSO;;;;1;18
Africa;Eastern Africa;Mauritius;Homicide rate;2013;NSO;;;2,8;1;2,8
Africa;Eastern Africa;Rwanda;Homicide rate;2013;NSO;;;3,3;1;3,3
Africa;Eastern Africa;Seychelles;Homicide rate;2013;NSO;;;19,3;1;19,3
Africa;Eastern Africa;Burundi;Homicide count;2013;SDG;;;;1;520
Africa;Eastern Africa;Burundi;Homicide rate;2013;SDG;;;5,5;1;5,5
Africa;Eastern Africa;Kenya;Homicide count;2014;CTS;;;;1;2305
Africa;Eastern Africa;Uganda;Homicide count;2014;CTS;;;;1;4473
Africa;Eastern Africa;United Republic of Tanzania;Homicide count;2014;CTS;;;;1;3902
Africa;Eastern Africa;Kenya;Homicide rate;2014;CTS;;;4,9;1;4,9
Africa;Eastern Africa;Uganda;Homicide rate;2014;CTS;;;12,1;1;12,1
Africa;Eastern Africa;United Republic of Tanzania;Homicide rate;2014;CTS;;;7,8;1;7,8
Africa;Eastern Africa;Zambia;Homicide count;2014;NP;;;;1;825
Africa;Eastern Africa;Zambia;Homicide rate;2014;NP;;;5,4;1;5,4
Africa;Eastern Africa;Mauritius;Homicide count;2014;NSO;;;;1;19
Africa;Eastern Africa;Rwanda;Homicide count;2014;NSO;;;;1;428
Africa;Eastern Africa;Seychelles;Homicide count;2014;NSO;;;;1;16
Africa;Eastern Africa;Mauritius;Homicide rate;2014;NSO;;;1,5;1;1,5
Africa;Eastern Africa;Rwanda;Homicide rate;2014;NSO;;;3,9;1;3,9
Africa;Eastern Africa;Seychelles;Homicide rate;2014;NSO;;;17,0;1;17
Africa;Eastern Africa;Burundi;Homicide count;2014;SDG;;;;1;564
Africa;Eastern Africa;Burundi;Homicide rate;2014;SDG;;;5,7;1;5,7
Africa;Eastern Africa;Kenya;Homicide count;2015;CTS;;;;1;2261
Africa;Eastern Africa;United Republic of Tanzania;Homicide count;2015;CTS;;;;1;3746
Africa;Eastern Africa;Kenya;Homicide rate;2015;CTS;;;4,7;1;4,7
Africa;Eastern Africa;United Republic of Tanzania;Homicide rate;2015;CTS;;;7,3;1;7,3
Africa;Eastern Africa;Zambia;Homicide count;2015;NP;;;;1;853
Africa;Eastern Africa;Zambia;Homicide rate;2015;NP;;;5,4;1;5,4
Africa;Eastern Africa;Mauritius;Homicide count;2015;NSO;;;;1;21
Africa;Eastern Africa;Rwanda;Homicide count;2015;NSO;;;;1;293
Africa;Eastern Africa;Seychelles;Homicide count;2015;NSO;;;;1;7
Africa;Eastern Africa;Mauritius;Homicide rate;2015;NSO;;;1,7;1;1,7
Africa;Eastern Africa;Rwanda;Homicide rate;2015;NSO;;;2,6;1;2,6
Africa;Eastern Africa;Seychelles;Homicide rate;2015;NSO;;;7,4;1;7,4
Africa;Eastern Africa;Burundi;Homicide count;2015;SDG;;;;1;461
Africa;Eastern Africa;Burundi;Homicide rate;2015;SDG;;;4,5;1;4,5
Africa;Eastern Africa;Kenya;Homicide count;2016;CTS;;;;1;2363
Africa;Eastern Africa;Uganda;Homicide count;2016;CTS;;;;1;4482
Africa;Eastern Africa;Kenya;Homicide rate;2016;CTS;;;4,8;1;4,8
Africa;Eastern Africa;Uganda;Homicide rate;2016;CTS;;;11,3;1;11,3
Africa;Eastern Africa;Mauritius;Homicide count;2016;NSO;;;;1;21
Africa;Eastern Africa;Seychelles;Homicide count;2016;NSO;;;;1;12
Africa;Eastern Africa;United Republic of Tanzania;Homicide count;2016;NSO;;;;1;3439
Africa;Eastern Africa;Mauritius;Homicide rate;2016;NSO;;;1,7;1;1,7
Africa;Eastern Africa;Seychelles;Homicide rate;2016;NSO;;;12,5;1;12,5
Africa;Eastern Africa;United Republic of Tanzania;Homicide rate;2016;NSO;;;6,5;1;6,5
Africa;Eastern Africa;Burundi;Homicide count;2016;SDG;;;;1;635
Africa;Eastern Africa;Burundi;Homicide rate;2016;SDG;;;6,1;1;6,1
Africa;Eastern Africa;Kenya;Homicide count;2017;CTS;;;;1;2466
Africa;Eastern Africa;Uganda;Homicide count;2017;CTS;;;;1;4735
Africa;Eastern Africa;Kenya;Homicide rate;2017;CTS;;;4,9;1;4,9
Africa;Eastern Africa;Uganda;Homicide rate;2017;CTS;;;11,5;1;11,5
Africa;Eastern Africa;Mauritius;Homicide count;2017;NSO;;;;1;33
Africa;Eastern Africa;Mauritius;Homicide rate;2017;NSO;;;2,6;1;2,6
Africa;Eastern Africa;Kenya;Homicide count;2018;CTS;;;;1;2533
Africa;Eastern Africa;Kenya;Homicide rate;2018;CTS;;;4,9;1;4,9
Africa;Eastern Africa;Uganda;Homicide count;2018;NP;;;;1;4497
Africa;Eastern Africa;Uganda;Homicide rate;2018;NP;;;10,5;1;10,5
Africa;Eastern Africa;Mauritius;Homicide count;2018;NSO;;;;1;37
Africa;Eastern Africa;Mauritius;Homicide rate;2018;NSO;;;2,9;1;2,9
Africa;Middle Africa;Sao Tome and Principe;Homicide count;1990;UNSDC;;;;1;8
Africa;Middle Africa;Sao Tome and Principe;Homicide rate;1990;UNSDC;;;6,7;1;6,7
Africa;Middle Africa;Sao Tome and Principe;Homicide count;1991;UNSDC;;;;1;7
Africa;Middle Africa;Sao Tome and Principe;Homicide rate;1991;UNSDC;;;5,7;1;5,7
Africa;Middle Africa;Sao Tome and Principe;Homicide count;1992;UNSDC;;;;1;12
Africa;Middle Africa;Sao Tome and Principe;Homicide rate;1992;UNSDC;;;9,6;1;9,6
Africa;Middle Africa;Sao Tome and Principe;Homicide count;1993;UNSDC;;;;1;8
Africa;Middle Africa;Sao Tome and Principe;Homicide rate;1993;UNSDC;;;6,3;1;6,3
Africa;Middle Africa;Sao Tome and Principe;Homicide count;1994;UNSDC;;;;1;8
Africa;Middle Africa;Sao Tome and Principe;Homicide rate;1994;UNSDC;;;6,2;1;6,2
Africa;Middle Africa;Cameroon;Homicide count;2000;NSO;;;;1;459
Africa;Middle Africa;Cameroon;Homicide rate;2000;NSO;;;3,0;1;3
Africa;Middle Africa;Cameroon;Homicide count;2001;NSO;;;;1;755
Africa;Middle Africa;Cameroon;Homicide rate;2001;NSO;;;4,7;1;4,7
Africa;Middle Africa;Cameroon;Homicide count;2002;NSO;;;;1;1031
Africa;Middle Africa;Cameroon;Homicide rate;2002;NSO;;;6,3;1;6,3
Africa;Middle Africa;Cameroon;Homicide count;2003;NSO;;;;1;1002
Africa;Middle Africa;Cameroon;Homicide rate;2003;NSO;;;6,0;1;6
Africa;Middle Africa;Sao Tome and Principe;Homicide count;2006;CTS;;;;1;4
Africa;Middle Africa;Sao Tome and Principe;Homicide rate;2006;CTS;;;2,5;1;2,5
Africa;Middle Africa;Sao Tome and Principe;Homicide count;2007;CTS;;;;1;4
Africa;Middle Africa;Sao Tome and Principe;Homicide rate;2007;CTS;;;2,4;1;2,4
Africa;Middle Africa;Sao Tome and Principe;Homicide count;2008;CTS;;;;1;14
Africa;Middle Africa;Sao Tome and Principe;Homicide rate;2008;CTS;;;8,2;1;8,2
Africa;Middle Africa;Cameroon;Homicide count;2008;SDG;;;;1;776
Africa;Middle Africa;Cameroon;Homicide rate;2008;SDG;;;4,0;1;4
Africa;Middle Africa;Sao Tome and Principe;Homicide count;2009;CTS;;;;1;5
Africa;Middle Africa;Sao Tome and Principe;Homicide rate;2009;CTS;;;2,8;1;2,8
Africa;Middle Africa;Cameroon;Homicide count;2009;SDG;;;;1;1277
Africa;Middle Africa;Cameroon;Homicide rate;2009;SDG;;;6,5;1;6,5
Africa;Middle Africa;Sao Tome and Principe;Homicide count;2010;CTS;;;;1;6
Africa;Middle Africa;Sao Tome and Principe;Homicide rate;2010;CTS;;;3,3;1;3,3
Africa;Middle Africa;Cameroon;Homicide count;2010;SDG;;;;1;999
Africa;Middle Africa;Cameroon;Homicide rate;2010;SDG;;;4,9;1;4,9
Africa;Middle Africa;Sao Tome and Principe;Homicide count;2011;CTS;;;;1;6
Africa;Middle Africa;Sao Tome and Principe;Homicide rate;2011;CTS;;;3,3;1;3,3
Africa;Middle Africa;Cameroon;Homicide count;2011;SDG;;;;1;835
Africa;Middle Africa;Cameroon;Homicide rate;2011;SDG;;;4,0;1;4
Africa;Middle Africa;Cameroon;Homicide count;2012;SDG;;;;1;880
Africa;Middle Africa;Cameroon;Homicide rate;2012;SDG;;;4,1;1;4,1
Africa;Middle Africa;Cameroon;Homicide count;2014;CTS;;;;1;212
Africa;Middle Africa;Cameroon;Homicide rate;2014;CTS;;;0,9;1;0,9
Africa;Middle Africa;Cameroon;Homicide count;2015;CTS;;;;1;269
Africa;Middle Africa;Cameroon;Homicide rate;2015;CTS;;;1,2;1;1,2
Africa;Middle Africa;Cameroon;Homicide count;2016;CTS;;;;1;276
Africa;Middle Africa;Central African Republic;Homicide count;2016;CTS;;;;1;913
Africa;Middle Africa;Cameroon;Homicide rate;2016;CTS;;;1,2;1;1,2
Africa;Middle Africa;Central African Republic;Homicide rate;2016;CTS;;;20,1;1;20,1
Africa;Middle Africa;Cameroon;Homicide count;2017;CTS;;;;1;341
Africa;Middle Africa;Cameroon;Homicide rate;2017;CTS;;;1,4;1;1,4
Africa;Northern Africa;Egypt;Homicide count;1990;UNSDC;;;;1;269
Africa;Northern Africa;Morocco;Homicide count;1990;UNSDC;;;;1;89
Africa;Northern Africa;Egypt;Homicide rate;1990;UNSDC;;;0,5;1;0,5
Africa;Northern Africa;Morocco;Homicide rate;1990;UNSDC;;;0,4;1;0,4
Africa;Northern Africa;Egypt;Homicide count;1991;UNSDC;;;;1;288
Africa;Northern Africa;Morocco;Homicide count;1991;UNSDC;;;;1;124
Africa;Northern Africa;Egypt;Homicide rate;1991;UNSDC;;;0,5;1;0,5
Africa;Northern Africa;Morocco;Homicide rate;1991;UNSDC;;;0,5;1;0,5
Africa;Northern Africa;Egypt;Homicide count;1992;UNSDC;;;;1;276
Africa;Northern Africa;Morocco;Homicide count;1992;UNSDC;;;;1;132
Africa;Northern Africa;Egypt;Homicide rate;1992;UNSDC;;;0,5;1;0,5
Africa;Northern Africa;Morocco;Homicide rate;1992;UNSDC;;;0,5;1;0,5
Africa;Northern Africa;Egypt;Homicide count;1993;UNSDC;;;;1;244
Africa;Northern Africa;Morocco;Homicide count;1993;UNSDC;;;;1;148
Africa;Northern Africa;Egypt;Homicide rate;1993;UNSDC;;;0,4;1;0,4
Africa;Northern Africa;Morocco;Homicide rate;1993;UNSDC;;;0,6;1;0,6
Africa;Northern Africa;Egypt;Homicide count;1994;UNSDC;;;;1;231
Africa;Northern Africa;Morocco;Homicide count;1994;UNSDC;;;;1;184
Africa;Northern Africa;Egypt;Homicide rate;1994;UNSDC;;;0,4;1;0,4
Africa;Northern Africa;Morocco;Homicide rate;1994;UNSDC;;;0,7;1;0,7
Africa;Northern Africa;Morocco;Homicide count;1997;UNSDC;;;;1;732
Africa;Northern Africa;Morocco;Homicide rate;1997;UNSDC;;;2,6;1;2,6
Africa;Northern Africa;Morocco;Homicide count;1998;UNSDC;;;;1;556
Africa;Northern Africa;Morocco;Homicide rate;1998;UNSDC;;;2,0;1;2
Africa;Northern Africa;Morocco;Homicide count;1999;UNSDC;;;;1;540
Africa;Northern Africa;Morocco;Homicide rate;1999;UNSDC;;;1,9;1;1,9
Africa;Northern Africa;Morocco;Homicide count;2000;UNSDC;;;;1;461
Africa;Northern Africa;Morocco;Homicide rate;2000;UNSDC;;;1,6;1;1,6
Africa;Northern Africa;Morocco;Homicide count;2001;UNSDC;;;;1;543
Africa;Northern Africa;Morocco;Homicide rate;2001;UNSDC;;;1,9;1;1,9
Africa;Northern Africa;Morocco;Homicide count;2002;UNSDC;;;;1;462
Africa;Northern Africa;Morocco;Homicide rate;2002;UNSDC;;;1,6;1;1,6
Africa;Northern Africa;Egypt;Homicide count;2003;CTS;;;;1;471
Africa;Northern Africa;Egypt;Homicide rate;2003;CTS;;;0,6;1;0,6
Africa;Northern Africa;Morocco;Homicide count;2003;UNSDC;;;;1;510
Africa;Northern Africa;Morocco;Homicide rate;2003;UNSDC;;;1,7;1;1,7
Africa;Northern Africa;Egypt;Homicide count;2004;CTS;;;;1;322
Africa;Northern Africa;Egypt;Homicide rate;2004;CTS;;;0,4;1;0,4
Africa;Northern Africa;Morocco;Homicide count;2004;UNSDC;;;;1;470
Africa;Northern Africa;Morocco;Homicide rate;2004;UNSDC;;;1,6;1;1,6
Africa;Northern Africa;Tunisia;Homicide count;2004;WHO;;;;1;195
Africa;Northern Africa;Tunisia;Homicide rate;2004;WHO;;;1,9;1;1,9
Africa;Northern Africa;Egypt;Homicide count;2005;CTS;;;;1;522
Africa;Northern Africa;Egypt;Homicide rate;2005;CTS;;;0,7;1;0,7
Africa;Northern Africa;Morocco;Homicide count;2005;UNSDC;;;;1;469
Africa;Northern Africa;Morocco;Homicide rate;2005;UNSDC;;;1,5;1;1,5
Africa;Northern Africa;Tunisia;Homicide count;2005;WHO;;;;1;260
